text,first_frame
04J7 Grevthar (Ahril eta caminbo,16500
60 27 65 60 IU 4.06 3.56,16500
logitech (  7 0.76 X5 3[ 2[],16500
or Icd,16500
207,16800
0+./2 02 0l 04 (Zed) siralza que - inimigo tEm visao aqui,16800
0+.17 02 0l 04 (Zed siala que Ing0 tem visao aqui,16800
0+.18 equipe inimiza corcluiva Procza de Guerrilhal,16800
0+.19 02 0l 04 (Zedj; Paneheon Incendiar,16800
0420 Krastyuel (Kai Sa}: Panehepn Flash,16800
0+20 02 0l 04 (Zedj: Fanheon Flash,16800
0+21 02 0l 04 (Zed) sinaliza para te cuidado,16800
04.24 Damage (Poppy) comprou Sertircla de Controle,16800
04J7 Grevthar (Afri) eta a caminto,16800
62 27 30 IU 4.01 3.51,16800
0 34 0 34,16800
logitech (7 7 0.77 X5 2[ 2[[,16800
942/1079 +1,16800
Co Icd CTEt,16800
457,17100
0+19 02 0l 04 (Zed}: Parocheon Incendiar,17100
0+20 Krastymel (KaiSa}: Pancheon Flash,17100
0+20 02 0l 04 (Zed}: PantheonFasb,17100
0424 Damage (Poppy) comprou Sertincla de Controle,17100
0437 Grevthar (Ahri) esta caminto,17100
0445 02 0/ 04 (Zed) sinaliza que ha inimigos desaparecidos,17100
0447 Grevthar (Atri}: Yitor Fash Grevthar,17100
04.47 Grevthar (Ahrik: YKKror Flash,17100
Esta habilidade ainda nao esta pront],17100
62 27 75 30 60 IU 3.56 3.46,17100
4neps) kkaspersky 7 0.77 X5 2[ 0 0 0,17100
974/1079,17100
Co IcC AAEm,17100
Poppy,17400
Zed,17400
0420 02 0l 04 (Zed; Paneheon Flach,17400
04+21 02 0l 04 (Zed) sializa para tEr cuidato,17400
0424 Damage (Poppy) comprou Jeritireh de Contrale,17400
0437 Grevthar (Atri) eta caminfon,17400
04.45 02 0l 04 (Zed) ala qu @ inimigos deraparecidos,17400
04.47 Grevthar (Atri): Yktor Fash,17400
"04.47 Grevthar (Atri}:' '"" Flash",17400
0452 Damage (Poppy) esta caminfo Grevthar,17400
045402 0l 04 (Zed) eta caminho,17400
62 27 75 60 IU 3.51 3.41,17400
cies) kaspersky 7 0.77 X5 2[ 2[[,17400
912/1082 +1.9,17400
Co Icd ICETNETET JLO,17400
0424 Dange (Poppy) comprou Sertinela dc Cortrole 67,17700
Grevthar (Ahri) esta caminto,17700
0445 02 0l 04 (Zed) giraliza que ha inimigos desaparecidos,17700
'0++7 Grevtlar (Atri}:; Yiktor Flash,17700
04+ Grevthar (Ahri} Viktor Flash,17700
04.52 Damage (Popoyi esta caminto,17700
0+54 02 0l 04 (Zed) eta Gaminto,17700
0456 0201 04 (Zedj; Yikior Fash,17700
045702 0l 04 (Zed;: Yiktor Flash,17700
62 27 30 60 IU 3*46 3.36,17700
0.5,17700
noping 7 0.77 X5 3[ 0 0 0,17700
892/1082 +1.9,17700
Co 7Tcd ICETETT LL Ot4,17700
4340,18000
0+45 JIUl 04 (Zed) sinalza qu t Imgos desaparecidos,18000
Grevtar (Ahri}: Vktor Fash,18000
77 Grertar (Ahrik Viktor Flash,18000
UELDiuage Potoy) eta caminto,18000
0 JEI 0+ Esta caminho 50,18000
04 56 UAuI 04 (Zed} Viktat Flash,18000
0457 02 0l A (Zed: Viktor Flash,18000
05.04 02 0l 04 (Zed) aializa que  inimigo te Yaqui,18000
05.04 Danrage (Poppy) Enae caminho,18000
Voce nao pode conjurar isto no,18000
62 27 75 30 60 100 341 331,18000
noping 7 0.77 X5 2[] 2[ 2[[,18000
883/1082 +0.9,18000
Co An CEt LLI Linnn,18000
0452 Damage (PoppPy) esta caminho,18300
045402 0l 04 (Zed) esta caminno,18300
0456 02 01 04 (Zed} Viktor Flash,18300
0457 02 01 04 (Zed} Vitot Flash,18300
05.04 02 0l 04 (Zed) siralza que 0 inimigo tem visao aqui,18300
05.04 Damage (Foppy) esta caminho,18300
05.06 02 01 04 (Zed) tinalza para ter cuidado,18300
05.06 02 01 04 (Zed) sinaliza para ter cuidado,18300
05.07 02 0[ 04 (Zed}: Kha Zix - Vivola),18300
62 27 30 60 100 3.36 3.26,18300
(29 FuRY 7 0.77 X5 3[ 2[[,18300
753/1082 +2.5,18300
Co IcC IaAEt LLI E,18300
0456 02 0l 04 (Zed: Yiktor Flash,18600
"0457 02 0l 04 (Zedj"" f Fash",18600
05.04 02 01 04 (Zed) sinaliza que 0 bnimigo Ten visao aqui,18600
05.04 Damage (Poppy) esta caminto,18600
05.06 02 0l 04 (Zed) sinala para ter cuidado,18600
05.06 02 0l 04 (Zed) sinaliza para ter cuidado,18600
05.07 02 0l 04 (Zed}: KhaZix - Vivola),18600
05.| [ Damage (Poppy) esta caminho,18600
05./3 02 0l 04 (Zed) esta caminho,18600
62 27 60 IU 331 3.21,18600
(m9 FLRY 7 0.77 X5 2[ 00 $,18600
768/1085 +24,18600
Co 7 Tdd IECEE LLI Icent,18600
0 > 3,18900
27 0/2/0 22 2/0/0,18900
41 0/0/0 27 0/0/0,18900
43 0/0/0 32 0/0/0,18900
04.56 02 04 (Zed} Yiktor Flash,18900
0457 02 0l 04 (Zedj: Yitor Flash,18900
05.04 02 0l 04 Zed Inala que 0 inimizo tem visao aqui Krastymel VAS Askadan,18900
0504 Damage (Foppy) esta caminho,18900
05.06 02 01 04 (Zed) Jiala Para ter cuidado 44 0/0/0 39 1/0/0,18900
05.07 02 01 04 (Zed}: KlaZix - Vivola),18900
05.[ [ Damage (Poppy) esta caminho,18900
05./3 02 0l 04 (Zed) eta caminho Damage Aloned,18900
0/1/0 0/0/1,18900
62 27 60 IU 3.26 3.16,18900
cies) Kalunga 7 0.77 X5 2[[] 2[[,18900
777/1085 +0.9,18900
Co IcC IAEt LLI Tinnn,18900
05.04 Damage (Poppy) esta caminho,19200
05.07 02 01 04 (Zed} KhaZix - Vivole),19200
05.[ / Damage (Poppy) Eta caminho,19200
05./3 02 0l 04 (Zed) esta a caminho,19200
05.22 Damage (Poppy) sinaliza que ha Imgo5 ' desaparecidos,19200
05.23 02 0l 04 (Zed} Espere por Aatrox Flash - 2985,19200
05.23 02 0l 04 (Zed}: Espere por Aatrox Flash _ 2985,19200
62 27 30 60 IU 3.21 3.11 1.23,19200
034 0 34,19200
cies) Kalunga 7 0.77 X5 2[ 2[[,19200
782/1085 +0.9,19200
Co IcD IeAEt LLn,19200
10,19500
103,19500
05./3 02 0l 04 (Zed) eta caminho,19500
05.22 Damage (Popoyy {inaliza que ha inimigos desaparecidos,19500
0523 02 0l 04 (Zed: Espere por Aatrox Flash - 2985,19500
0523 02 0l 04 (Zed}: Espere por Aatrox Flash - 2985,19500
05.26 02 0l 04 (Zed esta a caminho,19500
05.27 02 0l 04 (Zed) siala que _ inimigo tem visao aqui,19500
0528 02 0l 04 (Zed sinalia para recuar,19500
"05,28 02 0/ 04 (Zed) sializa para recuar",19500
0529 02 0l 04 (Zed: Kia zi - Vivola),19500
62 27 60 100 3.16 3.06 1.18,19500
"""2e5) logitech 0 7 0.77 X5 F[ 2[[",19500
Co IcC IEEETEt LL,19500
LO1,19800
05.22 Damage (Poppy) siraliza quehu inimigos desaparecidos,19800
05.23 02 0l 04 (Zed}: Espere por Aatrox Flash - 2985,19800
05.23 02 0l 04 (Zed}: Espere por Aatrox Flash = 2985,19800
05.26 02 01 04 (Zed) esta caminto,19800
05.27 02 0l 04 (Zed) Jiaala que - inimigo tem visao aqui,19800
05.28 02 0l 04 (Zed) siraliza para recuar,19800
05.28 02 0l 04 (Zed) sinalia para recuar,19800
05.29 02 0l 04 (Zed}: Kha Zix - Vivola),19800
0529 02 0l 04 (Zed) sinaliza Qehu inimigos desaparecidos,19800
62 27 75 30 60 100 3.11 3.01,19800
42e9) logitech (7 7 0.77 X5 2[[ 2[[,19800
826/1085 +0.9,19800
Co 3 755 CaAEt LLI,19800
polo car,20100
05226 02 U (Zed) eta a caminho,20100
0527 02 0l 04 (Zed) siraliza que inimigo tem visao aqui,20100
05.28 02 0l 04 (Zed) sinaliza para recuar,20100
05.28 02 01 04 (Zed) sinaliza para recuar,20100
05.29 04 (Zedt Kha Zix - Vivola),20100
05.29 02 0/ 04 (Zed) sinaliza que ha inimigos desaparecidos,20100
05.35 02 01 04 (Zed) esta caminto,20100
05.J6 02 01 04 (Zed) esta caminho,20100
05.39 A equipe inimiga derrotouo Dragao do Oceanol,20100
65 27 60 100 3.06 2.56 1.08,20100
0 38   0 35,20100
cies) kaspersky 7 0.78 X5 3[ 2[,20100
920/1174 +1.0,20100
Co IcC Ieeedn= Jld C,20100
0528 02 04 (Zed) sinalza para recuar,20400
05.28 02 0l 04 (Zed) sializa para recuar,20400
0529 02 0l 04 (Zedj}: Kia Zix - Vivola),20400
05.29 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,20400
05.35 02 0l 04 (Zed) eta caminho,20400
05.J6 02 0l 04 (Zedj eta caminno,20400
0539 #pe dettotou @ Dragao do Oceanol,20400
05.40 02 0/ 04 (Zed) pede assistetcia,20400
05.41 Grevthar (Atri eta a caminto,20400
65 27 Do 3.01 251 1.03,20400
0 38 0 35,20400
42e9) kaspersky 7 0.78   X5 5 0 ? ?,20400
925/1174 +1.0,20400
Co Icd I~nn= Jld Ccs,20400
#Vida,20700
189,20700
05.28 02 04 (Zed salza para recuar,20700
0529 02 0l 04 (Zed: Kla Ziz - Vivola},20700
0529 02 0/ 04 (Zed) sializa que ha inimigos desaparecidos,20700
05.35 02 0l 04 (Zed eta caminfo,20700
05.36 02 0l 04 (Zed) eta caminto,20700
0539 derrotouo Dragao do Oceanol,20700
05.40 02 0l 04 (Zed) pede assistercia,20700
05.41 Grevthar (Atri) eta caminfo,20700
05.48 Damage (Poppy) comprou Sentincla de Controle,20700
65 27 100 2.56 246 58,20700
noping 7 0.78 X5 S[[ 2[,20700
933/1177 +1.0,20700
Co 3 Tcd Caennn Jld Cea,20700
05.29 02 0l 04 (Zed) sinaliza qu [ Mungos desaparecidos,21000
05.J5 02 0l 04 (Zed) esta caminho,21000
05.J6 02 0l 04 (Zed) eta caminho,21000
05339 A equipe derrotou0 Dragao do Oceanol,21000
05.41 Grevthar (Ahri) esta caminho,21000
05.48 Damage (Poppy) comprou Sertinel Controle,21000
05.52 02 01 04 (Zed) esta caminno,21000
05.53 02 01 04 (Zed) esta caminho,21000
65 27 100 2.51 2.41,21000
noping 7 0.78 X5 2[] 2[,21000
938/1177 +1.0,21000
Co 3Tdd Iaenneen= Jld Do,21000
05.J5 02 0I 04 IZed) esta caminho,21300
05 J6 02 0l 04 (Zed) esta caminho,21300
05.39 equipe dettotou C Dragao d Oceanol,21300
05.40 02 01 04 (Zed) pede assistercia,21300
05.48 Damage (Poppy) comprou Seritincla d Cortrole,21300
05.52 02 01 04 (Zed) esta caminto,21300
05.53 02 01 04 (Zed) esta caminfo,21300
05.57 02 0l 04 (Zed) eta caminho,21300
65 27 60 100 246 236 48,21300
(29 FuRY 7 0.78   X5 2[l 0 0 0 @,21300
943/1177 +1.0,21300
Cor 7 Tcd IEenn= Jld C,21300
05.35 02 01 04 (Zed) esta caminho,21600
05.39 equipe dettotou C Dragao Oceanpl,21600
05.40 02 01 04 (Zed) pede assistetcia,21600
05.41 Grevthar (Ahri) Eta caminho,21600
05.48 Damage (Poppy) comprou Sertinela de Cortrole,21600
05.52 02 01 04 (Zed) eta caminto,21600
05.53 02 0l 04 (Zed) eta caminfo,21600
05.57 02 0l 04 (Zed eta caminho,21600
65 27 30 60 100 241 231,21600
(m9 FuRY 7 0.78 X5 2[,21600
895/1177 +2.4,21600
Cor L eaen Jld Sann,21600
Grevthar +140,21900
104,21900
"104,",21900
65 27 75 30 60 100 236 2.26,21900
5,21900
cie9) Kalunga 7 0.78   X5 2[[,21900
671/1180 +3.3,21900
Co IcD Endn Ao,21900
+690,22200
05.J6 02 0l 04 (Zed) eta camito,22200
05339 derrotouo Dragao do Oceanol,22200
05.41 Grevthar (Atrieta a caminho,22200
05.48 Damage (Poppy) comprou Sentincla de Controle 05.52 02 0l 04 (Zed) Eta caminfo,22200
05.53 02 0l 04 (Zed eta caminto,22200
05.57 02 0l 04 (Zedj eta caminfo,22200
06. [[ 02 0/ 04 (Zcd) sializa que ha inimigos desaparecidos,22200
65 27 75 60 100 231 2.21,22200
cies) Kalunga 7 0.78 X5 2[,22200
Nor IcC 687/1180 +3.3,22200
1560,22500
05.39 equipe inimlza dettotou o Dragao do Oceanol,22500
05.41 Grevthar (Ahri) E0i caminho,22500
05.48 Damage (Poppy) comprou Sertincl de Controle,22500
05.53 02 0l 04 (Zed) esta caminho,22500
05.57 02 0l 04 IZed) esta caminto,22500
06./[ 02 0l 04 (Zed) siraliza que inimigos desaparecidos,22500
06.17 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,22500
2170,22500
65 27 60 100 2.26 216,22500
42e9) logitech (7 7 0.78 X5 F[ 2[,22500
718/1180] +9.0,22500
Cor 5Tdd AaEt Jld T7n,22500
05.48 Damage (Pappy) comprou Sertincl de Cortrole,22800
05.52 02 0l 04 (Zed) esta a caminho,22800
05.53 02 0l 04 (Zed) eta caminto,22800
06.I/ 02 04 /Zed sala que ha inimigos desaparecidos,22800
06.17 02 0l 04 (Zed) siala que ha Mn 305 desaparecidos,22800
06.20 Grevthar (Alri) Gta caminho,22800
0621 02 01 04 (Zed) eta caminfo,22800
06.24 02 01 04 (Zed} Zed Vivola),22800
Orbe da Ilusao,22800
65 27 60 100 221 2.11,22800
logitech (7 7 0.78   X5 F[l,22800
763/1180 +9.0,22800
Co 5TdC HElIe Jld,22800
+23,23100
05.52 02 04 (Zed) eta caminho,23100
05.53 02 0l 04 (Zed) esta caminno,23100
05.57 02 0[ 04 (Zed) esta caminto,23100
06 [ 02 0l 04 (Zed) siraliza que inimigos deraparecidos 2170,23100
06.17 02 01 04 (Zed) sinalza que ha inimigos desaparecidos,23100
06.20 Grevthar (Ahri) esta a caminho,23100
0621 02 01 04 (Zed) esta caminho,23100
06.24 02 0l 04 (Zed} Zed - Vivola),23100
06.24 02 0l 04 (Zed}: 96% para Nivel 6,23100
65 27 60 100 216 2.06,23100
40e9) kaspersky 7 0.78   X5 2[,23100
812/1180 +9.0,23100
Co 3 Edd Sn Jld Dnn,23100
Grevthar polo _ capalot,23400
05.57 02 04 (Zed) esta a caminho,23400
06 /[ 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,23400
06.20 Grevthar (Atri) eta caminto,23400
06.21 02 0l 04 (Zed) eta caminho,23400
06.24 02 01 04 (Zed} Zed - Vivola),23400
06.24 02 0l 04 (Zed} 96% para Nivel,23400
06 J0 02 01 04 (Zed) eliminouas Vastilarva:!,23400
06.J/ 02 0l 04 (Zed) siralza queha Mungo5 desaparecidos,23400
"65 27 60 100 211 2,01",23400
cies) kaspersky 7 0.78 X5 3[ [[,23400
837/1180 +1.0,23400
Co Icd Euedn Jld Dnn,23400
65 27 75 60 100 2.06 1.56,23700
noping 7 0.78 X5 2[,23700
796/1180 +2.8,23700
Co Icd ATnnn JLD Dnet,23700
103 104,24000
"+210 104,",24000
SUBIUIDE NiVEL!,24000
ainda nao esta prontal,24000
68 27 30 60 100 2.01,24000
0 41 0 36,24000
noping 7 0.80 X5 0 0 0 5 2[,24000
906/1276 +2.9,24000
Co IcC Ienne JLD Cenn,24000
05.57 02 0l 04 (Zed) eta rannia,24300
06. /[ 02 0/ 04 (Zed) sinaliza que Ia inimigos desaparecidos,24300
0620 Grevthar (Ahri) esta camiio,24300
06.21 02 0l 04 (Zed) eta camiio,24300
06.24 02 0/ 04 (Zed) 96% para Nivel 6,24300
06 J0 02 01 04 (Zed) eliminou *5 Yastilarva:!,24300
06.3/ 02 01 04 (Zed) sinala que ha mugos desaparecidos,24300
68 27 85 30 60 100 1.56 1.46,24300
41 0 36,24300
(m9 FLRY 7 0.80 X5 2[[ 2[,24300
919/1276,24300
Co IcC Ine Cao,24300
1 / 3,24600
42 0/2/1 37 2/1/0,24600
54 0/0/0 40 0/0/0,24600
61 0/0/0 52 0/0/0,24600
06.// 02 0l 04 IZed aiala qu t inimigos desaparecidos,24600
06.17 02 0l 04 (Zed) sinalza que ha inimigos desaparecidos,24600
06.20 Grevthar (Atri) Gta caminto Krastymel VAS Askadan,24600
0621 02 01 04 (Zed) esta caminto,24600
06.24 02 0l 04 (Zed} Zed - Vivola) 54 0/0/0 60 1/0/0,24600
06.24 02 01 04 (Zed}: 963 para Nivel 6,24600
06.J0 02 0l 04 (Zed) eliminouas Vastilarva:!,24600
063[ 02 0l 04 (Zed) sializa que ha inimigos desaparecidos,24600
06.54 02 01 04 (Zed) sializa que ha inimigos desaparecidos Damage Aloned,24600
10 1/1/0 12 0/0/1,24600
68 27 30 60 100,24600
(09 FuRY 0.80 X5 3[[ 2[,24600
924/1276,24600
Co Icd Eaane ,24600
06.17 02 U (Zed) sinalza que ta ing95 desaparecidos,24900
06.21 02 01 04 (Zed) eta caminho,24900
06.24 02 0l 04 (Zed}: Zed - Viola),24900
06224 02 04 (Zed; 9698 para Nivel 6,24900
06 J0 02 0l 04 (Zed) eliminouas Vastilarva:!,24900
06.J/ 02 0l 04 (Zed) tialza que ha inimigos deraparecidos,24900
06.54 02 0l 04 (Zed) sialza que ha inimigos desaparecidos,24900
06.58 02 0l 04 (Zed) sializa que ha inimigos desaparecidos,24900
68 27 100 1.46 {36,24900
cies) Kalunga 7 0.80 X5 2[[ 2[,24900
930/1276,24900
Co IcC Enede 4,24900
06.20 Grevthar (Afri) eta a caminto,25200
0621 02 0l 04 (Zed) esta a caminto,25200
0624 02 0l 04 (Zed: Zed - Vivola),25200
06.J0 02 0l 04 (Zcd climinoua: Yastilarva:l,25200
06.54 02 0l 04 (Zed) tializa que ha ing95 desaparecidos,25200
06 58 02 0l 04 (Zed) siala que [ inimigos desaparecidos,25200
07.02 Krastyme] (KaiSa) sinaliza que 0 inimigo tem visao aqui,25200
68 27 85 30 60 100,25200
cies) Kalunga % 0.80 X5 0 0 0 5,25200
927/1276 +2.7,25200
Co Icd Ie JLD Aid,25200
+210,25500
Grevthar 257,25500
06.24 02 0l 04 (Zed} Zed Vivola),25500
06 J0 02 0l 04 (Zedj eliminouas Vastilarvas!,25500
06JI 02 04 (Zed) siralza quE ha inimigos deraparecidos,25500
06.54 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,25500
06.58 02 0l 04 (Zed) sialza que ta iuizos desaparecidos,25500
0702 Krastymel (Kai Sa} sinaliza que 0 inimigo tEm visao aqui,25500
07.09 02 0l 04 (Zed) tinaliza que ha inimigos desaparecidos,25500
226,25500
"{""9 logitech 7 0.80 X5 3[",25500
944/1279 +2.7,25500
Co IcC Ennnde JLD 4cno,25500
062/ 02 0[ 04 (Zed) esta caminho,25800
06.24 02 0l 04 (Zed} Zed Ywola),25800
06.24 02 01 04 (Zed}: 96% para Nivel,25800
06J0 02 01 04 (Zed) eliminouas Vastilarva:!,25800
06.3/ 02 0/ 04 (Zed) sinaliza que ha inimigos desaparecidos,25800
06.54 02 0/ 04 (Zed) sinaliza que ha inimigos desaparecidos,25800
06.58 02 0[ 04 (Zed) sinaliza que ha Inigos desaparecidos,25800
07.02 Krastymel (Kai Sa) sinaliza que 0 inimigo tem visao aqui,25800
07.09 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,25800
7.3,25800
"0,6 10 21",25800
logitech (7 0.80 X5 2[[ 2[,25800
958/1279 +27,25800
Co cd Ede JLD Weo,25800
150 50 4 * 9 ; W,26100
INICIAL,26100
Gratis Gratis 2150,26100
350 400,26100
BASICO 650 850,26100
75 EJ,26100
250 300 300 400 400 400 850 1200,26100
400 300 250,26100
EPICO,26100
700 800 COLOCAR ITEM NA FILA,26100
800 550 600 900 900 650 900 1100 1100 650,26100
Capitulo Perdido,26100
600 950 800 650,26100
1000 1300 1600 1600 40 de Poder de Habilidade,26100
300 de Mana,26100
900 350 2 LENDARIO 10 de Aceleracao de Habilidade,26100
r,26100
Iluminar,26100
1500 2300 2600 2350 2150 2450 2250 2300 2600 2350 Subir de nivel restaura 20% do Mana maximo a0,26100
etorno longo de 35.,26100
VENDER DESFAZER 1148,26100
5[12 0%,26100
68 27 85 60 100 46,26100
41 36,26100
cnens) kaspersky 7 0.80 X5 2],26100
964/1279,26100
Co Icd edne,26100
Gratis Gratis 1300,26400
Elixir da Feiticaria 500 850,26400
Requar nivel 9 250,26400
Wizt 0Ol 04 (Zed: Zed Vivola) Consumir,26400
0520 ULOI 04 ({ed) 96xrpo1ra.0 /tel 6vasl 700 800 Concede 50 de Poder de Habilidade e [5% de Regeneracao de Mana por 3min: Enquanto PURO INSUFICIENTE,26400
"06 3[ U2Ul 04 (Zed) sinaliza que ha inimigos desaparecidos ativo, causar dano a um Campeao ou torre causa 25 de Dano Verdadeiro adicional 5s",26400
06 54 02 Ul 04 (Zed) sinala que ha i7ugos € desaparecidos,26400
06.58 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos contra Campeoes): Explosiva,26400
0702 Krastymel (KaiSa) sinalia que inimigo tem virao aqui,26400
0721 02 0l 04 (Zed) sinaliza que ha 0709 02 0l 04 (Zed) sializa que ha inimigos desaparecidos inizos desaparecidos 600 950 800 Pressione [Shift] para mostrar mais informacoes,26400
1000 1300 1600 1600 45 de Poder de Habilidade,26400
900 350 3 LENDARIO,26400
K,26400
1500 1450 1750 2350 1300 2450 2250 2300 2600 2350,26400
VENDER DESFAZER 308,26400
5 [ 12 0%,26400
68 72 100,26400
cies) kaspersky 0.80 X5 3[,26400
1275/1279,26400
Co Cot Iene Tnon,26400
0) 4 * 4 ; W,26700
400 250,26700
1ilt WL uI #f Eed%d Vivola),26700
062t IL Wi #: 963 para Nivel 6 LONGE DEMAIS DA LOJA,26700
ubjJu UL ui }f Eaj eliminouas Yastilarvas! 700 800,26700
Ubc} | JLui # sitaliza que fa inimigos deraparecidos,26700
Wiect JL W[ #: Zed) sializa que ha inimigos desaparecidos Ub_B UL WI W(Zed) sialza que ha inimigos desaparecidos 800 550 600 900 900 650 900 1100 1100 650,26700
WIJL { Tyliel (KaiSa) sinaliza que inimigo tem visao aqui Varinha Explosiva,26700
VIJ) VLWI !4 (Zedj sializa que W1AI JLWIA (Zed) sializa que ha inimigos deraparecidos Mimgos desaparecidos 600 950 800 850,26700
900 350 2 LENDARIO,26700
VENDER DESFAZER 168,26700
68 72 85 30 100 ;16 1.06,26700
noping % 0.80 X5 2[],26700
1279/1279,26700
Co 4ee Fene,26700
4 * 9 ; W,27000
Gratis Gratis 300,27000
0624 02 04 (Zed} Zed- Vivola} EPICO,27000
06.24 02 0l 04 (Zed; 96% para Nivel 6 COLOCAR ITEM NA FILA,27000
06.J0 02 0l 04 (Zedj eliminou as astilarvas! 700 800,27000
063/ 02 0l 04 (Zed) sialza que ia inimigos desaparecidos,27000
0b.54 06.58 02 0l 04 (Zed) tialia querta 04 (Zedj siala Qeb inimigos desaparecidos innveot desaparecidos 800 550 600 900 900 650 900 1100 1100 650,27000
07.02 Krastynel (KaiSa} sinaliza que inimigo tem visao aqui Capitulo Perdido,27000
0709 02 0l 04 (Zed) sirala que ha inimigos desaparecidos 0721 02 0l 04 (Zed sinaliza q1 Iunzos desaparecidos 600 950 800 650,27000
100o 1300 1600 1600 40 de Poder de Habilidade,27000
%,27000
1500 1450 1750 2350 1300 2450 2250 2300 2600 2350 Subir de nivel restaura 20% do Mana maximo a0,27000
longo de 35.,27000
VENDER DESFAZER 179,27000
68 72 85 60 100 1.01,27000
noping 7 0.80 X5 3[,27000
Co Icd Oanene,27000
06.24 02 0l 04 (Zed}: 9698 para Nivel 6,27300
06 J0 02 0l 04 (Zed) eliminouas Yastilarvas!,27300
06.3/ 02 0[ 04 (Zed) sinaliza que ha inimigos desaparecidos,27300
06.58 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,27300
07.02 Krastymel (KaiSa) sinaliza que inimigo tem visao aqui,27300
07.09 02 0[ 04 (Zed) sinaliza que ha inimigos desaparecidos,27300
0721 02 01 04 (Zed) tialia que inimigos defaparecidos,27300
07.J8 Damage (Poppyi Tem comotano EorEorion - (inzi:),27300
nao pode conjurar isto no momentol,27300
68 72 00 406,27300
cnw9) FLRY Z 0.80 X5,27300
Co L Fanec,27300
I,27600
06.J0 02 01 04 (Zed) eliminouas Yastilarva:!,27600
06 }[ 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,27600
06.58 02 0l 04 (Zed) siraliza que inimigos deraparecidos,27600
07.02 Krastymel (KaiSa) sinaliza que inimigo tem virao aqui,27600
0709 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,27600
0721 02 01 04 (Zed) sinaliza que ha Ingos desaparecidos,27600
07.J8 Damage (Poppy) tem como alo BoraBorBara - (KhaZix),27600
07. 39 02 01 04 (Zed) eta caminho,27600
68 72 85 30 100 1;01,27600
cies) FuRY 7 0.80 X5 2[]],27600
Co Icd Ee n,27600
+21c,27900
72,27900
06.J/ 02 0l 04 (Zed) sinalza qu 6 inngo5 desaparecidos,27900
06.58 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,27900
0702 Krastymel (Kai Sa) sinaliza que inimigo tem visao aqui,27900
07.09 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,27900
0721 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,27900
07.18 Damage. Poppi) temcomo ako BaraBoraBora - (KhaZix),27900
07.39 02 01 04 (Zed) esta caminto,27900
07.45 Damage (Poppy) esta caminho,27900
68 72 85 30 100,27900
Kalunga 7 0.80 X5 2[[,27900
Co IcC Eene T,27900
0b.54 02 0l 04 (Zed aiala Qeh inngo5 € desaparecidos,28200
06.58 02 0l 04 (Zed siala que ha Mn 805 desaparecidos,28200
0709 02 0l 04 (Zed) sialza que ha inimigos deraparecidos,28200
07.21 02 0l 04 (Zed) sinaliza que ha Iumigo5 desaparecidos,28200
07. 38 Damage (Poppiy tem comoako BarBoraBora - (Kha Zi),28200
07.39 02 0l 04 (Zed) eta a caminto,28200
07.45 Damage (Poppy) esta caminto,28200
07.52 Damage (Poppy) sinalza queh inimigos desaparecidos,28200
68 72 85 100,28200
Kalunga 7 0.80 X5 2[],28200
Co Icd AIETne,28200
151,28500
151 ,28500
06.54 02 0l 04 (Zed) sinalza qu @ ingo5 € desaparecidos,28500
06.58 02 0l 04 (Zed) tiralza que ha Mm 805 desaparecidos,28500
07.02 Krastymel (KaiSa) tinaliza que inimigo tEm visao aqui,28500
0709 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,28500
0721 02 0l 04 (Zed) sinaliza que ha muzo5 desaparecidos,28500
07 38 Damage (Poppiy temcomoanc @rborbor - (fZi:),28500
07.39 02 01 04 (Zed) eta caminho,28500
07.45 Damage (Poppy) esta a caminto,28500
07.52 Damage (Poppy) sinalza quehu inMg05' desaparecidos,28500
68 72 85 60 100,28500
041 0 36,28500
logitech ( 7 0.80 X5 2]l,28500
1276/1279,28500
Co Icd Eeennc,28500
06.58 02 01 04 (Zed) sinalza qu @ inuizos desaparecidos,28800
0702 Krastymel (KaiSa} sinaliza que inimigo tem visao aqui,28800
0709 02 0/ 04 (Zed) sinaliza que ha inimigos desaparecidos,28800
07.38 Damage (Poppy) temcomo ako Boriorion - (iaZi:),28800
07.339 02 01 04 (Zed) eta caminfo,28800
07.45 Damage (Poppy} cu caminbo,28800
07.52 Damage (Poppy) sialza que ha inimigos desaparecidos,28800
0804 02 0l 04 (Zed) sinalza queha ingos € desaparecidos,28800
4210,28800
137,28800
"""2e5) logitech (7 7 0.80 X5 2[ ]",28800
1234/1282,28800
Cor Aco Ae,28800
06.58 02 0l 04 (Zed) sinalza qu @ inimigos desaparecidos,29100
0709 02 01 04 (Zcd) sinaliza que ha inimigos desaparecidos,29100
